id,student_id,transport_id,datum,afstand_km,status
3856,772,10,2026-05-13,23,Aanwezig
3857,772,3,2026-02-01,23,Te laat
3858,772,2,2026-06-15,23,Aanwezig
3859,772,8,2026-02-13,23,Te laat
3860,772,5,2026-02-08,23,Afwezig
3861,773,7,2026-01-09,27,Te laat
3862,773,5,2026-06-21,27,Te laat
3863,773,9,2026-04-29,27,Afwezig
3864,773,7,2026-04-02,27,Afwezig
3865,773,7,2026-06-04,27,Te laat
3866,774,6,2026-06-21,15,Te laat
3867,774,7,2026-05-31,15,Te laat
3868,774,5,2026-02-04,15,Te laat
3869,774,10,2026-03-13,15,Afwezig
3870,774,3,2026-05-30,15,Te laat
3871,775,4,2026-04-22,28,Aanwezig
3872,775,9,2026-03-01,28,Afwezig
3873,775,4,2026-02-02,28,Aanwezig
3874,775,10,2026-02-26,28,Afwezig
3875,775,4,2026-02-06,28,Afwezig
3876,776,7,2026-01-28,9,Afwezig
3877,776,8,2026-06-19,9,Afwezig
3878,776,3,2026-06-13,9,Te laat
3879,776,1,2026-02-12,9,Aanwezig
3880,776,5,2026-06-07,9,Aanwezig
3881,777,7,2026-05-26,36,Afwezig
3882,777,1,2026-01-18,36,Aanwezig
3883,777,1,2026-04-26,36,Afwezig
3884,777,7,2026-04-02,36,Te laat
3885,777,5,2026-05-08,36,Aanwezig
3886,778,6,2026-06-03,26,Te laat
3887,778,2,2026-02-06,26,Aanwezig
3888,778,7,2026-06-12,26,Te laat
3889,778,2,2026-03-20,26,Te laat
3890,778,10,2026-01-14,26,Aanwezig
3891,779,4,2026-02-22,20,Aanwezig
3892,779,7,2026-01-16,20,Afwezig
3893,779,5,2026-06-25,20,Te laat
3894,779,7,2026-05-10,20,Aanwezig
3895,779,3,2026-05-27,20,Aanwezig
3896,780,10,2026-01-26,38,Aanwezig
3897,780,8,2026-01-15,38,Afwezig
3898,780,7,2026-06-08,38,Aanwezig
3899,780,10,2026-03-11,38,Afwezig
3900,780,8,2026-05-20,38,Te laat
3901,781,2,2026-01-17,40,Aanwezig
3902,781,2,2026-03-09,40,Afwezig
3903,781,2,2026-06-11,40,Afwezig
3904,781,7,2026-04-19,40,Te laat
3905,781,7,2026-01-13,40,Aanwezig
3906,782,8,2026-06-19,10,Te laat
3907,782,1,2026-03-22,10,Afwezig
3908,782,7,2026-05-29,10,Te laat
3909,782,7,2026-04-26,10,Te laat
3910,782,4,2026-04-25,10,Afwezig
3911,783,6,2026-06-28,18,Te laat
3912,783,7,2026-01-23,18,Aanwezig
3913,783,3,2026-05-07,18,Te laat
3914,783,6,2026-01-25,18,Te laat
3915,783,2,2026-04-01,18,Afwezig
3916,784,4,2026-05-27,20,Te laat
3917,784,7,2026-04-08,20,Te laat
3918,784,4,2026-05-25,20,Te laat
3919,784,5,2026-06-20,20,Afwezig
3920,784,5,2026-05-06,20,Aanwezig
3921,785,10,2026-02-08,40,Te laat
3922,785,2,2026-02-03,40,Afwezig
3923,785,2,2026-05-04,40,Afwezig
3924,785,2,2026-06-05,40,Te laat
3925,785,6,2026-04-03,40,Aanwezig
3926,786,6,2026-06-28,26,Te laat
3927,786,7,2026-01-25,26,Te laat
3928,786,3,2026-06-16,26,Aanwezig
3929,786,8,2026-06-09,26,Aanwezig
3930,786,7,2026-03-05,26,Te laat
3931,787,8,2026-02-06,39,Aanwezig
3932,787,10,2026-01-30,39,Afwezig
3933,787,4,2026-03-03,39,Aanwezig
3934,787,5,2026-04-20,39,Afwezig
3935,787,7,2026-03-09,39,Afwezig
3936,788,3,2026-03-10,30,Aanwezig
3937,788,8,2026-05-02,30,Afwezig
3938,788,2,2026-05-19,30,Aanwezig
3939,788,1,2026-03-07,30,Te laat
3940,788,8,2026-01-09,30,Afwezig
3941,789,5,2026-05-02,33,Afwezig
3942,789,2,2026-01-28,33,Afwezig
3943,789,5,2026-04-28,33,Aanwezig
3944,789,3,2026-03-09,33,Te laat
3945,789,9,2026-02-25,33,Te laat
3946,790,8,2026-04-02,13,Te laat
3947,790,9,2026-06-13,13,Aanwezig
3948,790,1,2026-03-15,13,Te laat
3949,790,7,2026-01-11,13,Te laat
3950,790,1,2026-06-20,13,Aanwezig
3951,791,4,2026-04-27,27,Aanwezig
3952,791,3,2026-03-11,27,Te laat
3953,791,5,2026-04-06,27,Aanwezig
3954,791,3,2026-05-22,27,Aanwezig
3955,791,1,2026-05-23,27,Te laat
3956,792,1,2026-02-24,38,Afwezig
3957,792,3,2026-04-21,38,Afwezig
3958,792,9,2026-04-10,38,Aanwezig
3959,792,8,2026-06-11,38,Afwezig
3960,792,5,2026-06-19,38,Afwezig
3961,793,6,2026-05-07,3,Afwezig
3962,793,6,2026-06-02,3,Aanwezig
3963,793,8,2026-02-21,3,Afwezig
3964,793,6,2026-03-04,3,Te laat
3965,793,2,2026-01-01,3,Aanwezig
3966,794,8,2026-02-27,29,Te laat
3967,794,8,2026-01-19,29,Te laat
3968,794,7,2026-02-12,29,Afwezig
3969,794,3,2026-06-18,29,Afwezig
3970,794,10,2026-01-18,29,Afwezig
3971,795,1,2026-01-13,40,Te laat
3972,795,5,2026-05-21,40,Afwezig
3973,795,5,2026-04-12,40,Afwezig
3974,795,6,2026-01-03,40,Te laat
3975,795,9,2026-06-24,40,Aanwezig
3976,796,10,2026-06-09,9,Afwezig
3977,796,10,2026-02-22,9,Te laat
3978,796,7,2026-04-08,9,Te laat
3979,796,7,2026-05-09,9,Aanwezig
3980,796,8,2026-06-09,9,Afwezig
3981,797,3,2026-06-21,18,Afwezig
3982,797,10,2026-05-04,18,Aanwezig
3983,797,9,2026-02-19,18,Afwezig
3984,797,8,2026-01-20,18,Te laat
3985,797,10,2026-06-30,18,Afwezig
3986,798,8,2026-04-03,30,Te laat
3987,798,5,2026-03-01,30,Aanwezig
3988,798,2,2026-06-11,30,Te laat
3989,798,5,2026-03-27,30,Afwezig
3990,798,10,2026-05-16,30,Te laat
3991,799,1,2026-02-26,37,Afwezig
3992,799,6,2026-06-25,37,Aanwezig
3993,799,7,2026-04-17,37,Aanwezig
3994,799,6,2026-06-20,37,Afwezig
3995,799,2,2026-01-23,37,Afwezig
3996,800,7,2026-03-14,40,Te laat
3997,800,6,2026-05-30,40,Afwezig
3998,800,6,2026-06-11,40,Te laat
3999,800,4,2026-01-24,40,Afwezig
4000,800,7,2026-05-07,40,Te laat
4001,801,6,2026-05-15,23,Afwezig
4002,801,6,2026-01-20,23,Te laat
4003,801,9,2026-06-25,23,Afwezig
4004,801,2,2026-01-23,23,Te laat
4005,801,5,2026-05-14,23,Te laat
4006,802,10,2026-05-22,31,Afwezig
4007,802,2,2026-03-09,31,Aanwezig
4008,802,3,2026-04-24,31,Aanwezig
4009,802,5,2026-04-13,31,Afwezig
4010,802,7,2026-05-24,31,Aanwezig
4011,803,5,2026-05-23,35,Te laat
4012,803,2,2026-04-15,35,Aanwezig
4013,803,3,2026-04-30,35,Aanwezig
4014,803,5,2026-04-13,35,Te laat
4015,803,4,2026-06-15,35,Afwezig
4016,804,5,2026-05-19,21,Afwezig
4017,804,2,2026-06-23,21,Afwezig
4018,804,7,2026-01-25,21,Afwezig
4019,804,1,2026-06-14,21,Te laat
4020,804,3,2026-03-07,21,Afwezig
4021,805,9,2026-03-06,10,Afwezig
4022,805,4,2026-06-07,10,Aanwezig
4023,805,3,2026-02-23,10,Te laat
4024,805,10,2026-06-13,10,Afwezig
4025,805,2,2026-01-17,10,Aanwezig
4026,806,1,2026-05-23,19,Afwezig
4027,806,7,2026-03-29,19,Aanwezig
4028,806,1,2026-04-12,19,Afwezig
4029,806,7,2026-06-09,19,Afwezig
4030,806,8,2026-03-14,19,Afwezig
4031,807,1,2026-05-02,29,Afwezig
4032,807,8,2026-01-28,29,Afwezig
4033,807,3,2026-01-22,29,Afwezig
4034,807,10,2026-01-07,29,Te laat
4035,807,1,2026-03-31,29,Aanwezig
4036,808,1,2026-01-21,16,Aanwezig
4037,808,5,2026-02-27,16,Te laat
4038,808,7,2026-05-30,16,Aanwezig
4039,808,6,2026-04-11,16,Te laat
4040,808,6,2026-04-23,16,Afwezig
4041,809,5,2026-04-11,26,Aanwezig
4042,809,4,2026-02-11,26,Te laat
4043,809,6,2026-03-25,26,Afwezig
4044,809,6,2026-06-18,26,Aanwezig
4045,809,7,2026-02-06,26,Aanwezig
4046,810,4,2026-04-10,7,Afwezig
4047,810,10,2026-06-24,7,Afwezig
4048,810,4,2026-03-21,7,Aanwezig
4049,810,2,2026-03-11,7,Afwezig
4050,810,4,2026-01-20,7,Afwezig
4051,811,3,2026-03-03,19,Afwezig
4052,811,5,2026-02-24,19,Te laat
4053,811,7,2026-04-17,19,Afwezig
4054,811,4,2026-04-29,19,Aanwezig
4055,811,1,2026-03-24,19,Aanwezig
4056,812,3,2026-06-23,32,Aanwezig
4057,812,6,2026-06-07,32,Aanwezig
4058,812,4,2026-05-01,32,Te laat
4059,812,1,2026-06-30,32,Te laat
4060,812,8,2026-01-24,32,Aanwezig
4061,813,6,2026-03-01,13,Aanwezig
4062,813,1,2026-06-17,13,Aanwezig
4063,813,1,2026-04-11,13,Afwezig
4064,813,2,2026-03-24,13,Te laat
4065,813,3,2026-05-29,13,Afwezig
4066,814,5,2026-02-21,4,Afwezig
4067,814,2,2026-06-20,4,Te laat
4068,814,7,2026-01-19,4,Afwezig
4069,814,9,2026-03-24,4,Aanwezig
4070,814,6,2026-04-30,4,Te laat
4071,815,4,2026-03-17,28,Aanwezig
4072,815,10,2026-04-19,28,Aanwezig
4073,815,7,2026-06-21,28,Aanwezig
4074,815,7,2026-06-14,28,Afwezig
4075,815,5,2026-04-20,28,Afwezig
4076,816,10,2026-01-15,34,Te laat
4077,816,9,2026-05-15,34,Te laat
4078,816,5,2026-06-21,34,Te laat
4079,816,5,2026-03-04,34,Afwezig
4080,816,5,2026-01-14,34,Aanwezig
4081,817,2,2026-05-23,37,Aanwezig
4082,817,10,2026-04-12,37,Te laat
4083,817,9,2026-05-06,37,Afwezig
4084,817,3,2026-03-04,37,Te laat
4085,817,10,2026-04-25,37,Te laat
4086,818,1,2026-05-27,15,Aanwezig
4087,818,6,2026-03-24,15,Afwezig
4088,818,10,2026-01-16,15,Afwezig
4089,818,10,2026-06-22,15,Aanwezig
4090,818,8,2026-02-09,15,Aanwezig
4091,819,7,2026-03-10,36,Aanwezig
4092,819,10,2026-04-09,36,Afwezig
4093,819,8,2026-04-11,36,Aanwezig
4094,819,7,2026-04-17,36,Afwezig
4095,819,3,2026-06-10,36,Te laat
4096,820,8,2026-01-12,40,Te laat
4097,820,5,2026-06-29,40,Aanwezig
4098,820,7,2026-05-20,40,Aanwezig
4099,820,1,2026-01-02,40,Aanwezig
4100,820,4,2026-05-03,40,Afwezig
4101,821,7,2026-04-30,11,Afwezig
4102,821,7,2026-06-24,11,Te laat
4103,821,2,2026-04-11,11,Aanwezig
4104,821,3,2026-02-07,11,Aanwezig
4105,821,5,2026-03-27,11,Afwezig
4106,822,8,2026-02-17,17,Aanwezig
4107,822,5,2026-06-26,17,Te laat
4108,822,8,2026-04-17,17,Aanwezig
4109,822,5,2026-06-02,17,Aanwezig
4110,822,6,2026-01-15,17,Te laat
4111,823,10,2026-02-20,32,Aanwezig
4112,823,3,2026-02-02,32,Te laat
4113,823,9,2026-06-11,32,Aanwezig
4114,823,10,2026-06-01,32,Aanwezig
4115,823,6,2026-02-13,32,Te laat
4116,824,2,2026-06-14,38,Aanwezig
4117,824,4,2026-04-05,38,Aanwezig
4118,824,5,2026-05-28,38,Afwezig
4119,824,3,2026-04-25,38,Afwezig
4120,824,7,2026-02-05,38,Aanwezig
4121,825,10,2026-01-17,31,Te laat
4122,825,7,2026-03-30,31,Aanwezig
4123,825,1,2026-04-19,31,Te laat
4124,825,1,2026-06-05,31,Afwezig
4125,825,7,2026-02-20,31,Te laat
4126,826,4,2026-05-10,13,Aanwezig
4127,826,4,2026-02-22,13,Aanwezig
4128,826,8,2026-06-03,13,Te laat
4129,826,4,2026-01-08,13,Te laat
4130,826,8,2026-04-24,13,Afwezig
4131,827,5,2026-04-30,25,Te laat
4132,827,10,2026-06-06,25,Aanwezig
4133,827,8,2026-05-13,25,Te laat
4134,827,7,2026-03-10,25,Te laat
4135,827,6,2026-04-30,25,Afwezig
4136,828,6,2026-04-25,31,Afwezig
4137,828,3,2026-02-03,31,Aanwezig
4138,828,7,2026-05-06,31,Te laat
4139,828,7,2026-04-25,31,Aanwezig
4140,828,10,2026-05-21,31,Afwezig
4141,829,8,2026-03-16,16,Te laat
4142,829,1,2026-05-12,16,Te laat
4143,829,10,2026-04-02,16,Afwezig
4144,829,3,2026-01-24,16,Afwezig
4145,829,3,2026-02-14,16,Te laat
4146,830,10,2026-02-04,28,Aanwezig
4147,830,9,2026-05-26,28,Aanwezig
4148,830,3,2026-03-15,28,Aanwezig
4149,830,8,2026-01-02,28,Afwezig
4150,830,6,2026-06-03,28,Te laat
4151,831,6,2026-04-22,6,Aanwezig
4152,831,4,2026-06-12,6,Aanwezig
4153,831,5,2026-03-07,6,Te laat
4154,831,8,2026-05-01,6,Aanwezig
4155,831,6,2026-01-04,6,Aanwezig
4156,832,7,2026-03-28,9,Afwezig
4157,832,8,2026-02-02,9,Te laat
4158,832,8,2026-02-15,9,Te laat
4159,832,3,2026-03-30,9,Afwezig
4160,832,7,2026-04-28,9,Afwezig
4161,833,10,2026-02-28,35,Afwezig
4162,833,3,2026-04-11,35,Aanwezig
4163,833,8,2026-05-16,35,Afwezig
4164,833,9,2026-03-02,35,Afwezig
4165,833,5,2026-06-16,35,Aanwezig
4166,834,4,2026-03-07,16,Te laat
4167,834,2,2026-06-30,16,Te laat
4168,834,8,2026-05-12,16,Afwezig
4169,834,9,2026-04-21,16,Aanwezig
4170,834,1,2026-02-03,16,Aanwezig
4171,835,1,2026-03-13,24,Afwezig
4172,835,5,2026-04-05,24,Aanwezig
4173,835,8,2026-05-09,24,Aanwezig
4174,835,9,2026-06-06,24,Te laat
4175,835,6,2026-06-24,24,Aanwezig
4176,836,8,2026-01-13,39,Te laat
4177,836,6,2026-06-18,39,Aanwezig
4178,836,8,2026-03-21,39,Te laat
4179,836,8,2026-01-24,39,Te laat
4180,836,6,2026-02-24,39,Te laat
4181,837,5,2026-06-21,32,Aanwezig
4182,837,1,2026-03-31,32,Aanwezig
4183,837,9,2026-01-20,32,Aanwezig
4184,837,1,2026-04-11,32,Te laat
4185,837,9,2026-02-23,32,Te laat
4186,838,9,2026-02-18,12,Aanwezig
4187,838,7,2026-06-24,12,Afwezig
4188,838,3,2026-06-29,12,Afwezig
4189,838,5,2026-04-11,12,Te laat
4190,838,3,2026-01-16,12,Aanwezig
4191,839,10,2026-04-14,24,Aanwezig
4192,839,3,2026-03-19,24,Afwezig
4193,839,9,2026-06-23,24,Te laat
4194,839,8,2026-01-21,24,Aanwezig
4195,839,8,2026-02-20,24,Aanwezig
4196,840,10,2026-02-21,39,Te laat
4197,840,7,2026-03-21,39,Te laat
4198,840,10,2026-02-02,39,Te laat
4199,840,10,2026-05-17,39,Afwezig
4200,840,9,2026-04-08,39,Afwezig
4201,841,1,2026-05-06,29,Afwezig
4202,841,5,2026-03-02,29,Afwezig
4203,841,4,2026-01-18,29,Aanwezig
4204,841,5,2026-06-20,29,Aanwezig
4205,841,2,2026-02-28,29,Afwezig
4206,842,10,2026-01-01,31,Afwezig
4207,842,1,2026-06-18,31,Afwezig
4208,842,9,2026-02-05,31,Afwezig
4209,842,4,2026-02-06,31,Afwezig
4210,842,9,2026-02-26,31,Te laat
4211,843,9,2026-02-24,8,Aanwezig
4212,843,1,2026-01-20,8,Te laat
4213,843,4,2026-01-08,8,Te laat
4214,843,7,2026-02-17,8,Te laat
4215,843,2,2026-05-04,8,Aanwezig
4216,844,8,2026-04-19,39,Aanwezig
4217,844,6,2026-04-05,39,Aanwezig
4218,844,9,2026-05-30,39,Te laat
4219,844,10,2026-06-16,39,Te laat
4220,844,5,2026-01-11,39,Aanwezig
4221,845,10,2026-03-30,12,Te laat
4222,845,2,2026-05-08,12,Afwezig
4223,845,6,2026-04-04,12,Te laat
4224,845,2,2026-02-24,12,Aanwezig
4225,845,10,2026-01-04,12,Te laat
4226,846,6,2026-01-30,22,Te laat
4227,846,6,2026-06-01,22,Te laat
4228,846,2,2026-01-14,22,Aanwezig
4229,846,3,2026-03-18,22,Te laat
4230,846,3,2026-05-05,22,Te laat
4231,847,10,2026-03-08,32,Aanwezig
4232,847,8,2026-01-08,32,Te laat
4233,847,8,2026-01-06,32,Afwezig
4234,847,10,2026-06-19,32,Aanwezig
4235,847,3,2026-04-10,32,Te laat
4236,848,6,2026-02-01,10,Aanwezig
4237,848,5,2026-02-03,10,Aanwezig
4238,848,2,2026-01-04,10,Afwezig
4239,848,1,2026-01-10,10,Aanwezig
4240,848,6,2026-02-14,10,Te laat
4241,849,2,2026-04-05,18,Aanwezig
4242,849,7,2026-03-30,18,Te laat
4243,849,8,2026-05-14,18,Te laat
4244,849,9,2026-01-24,18,Aanwezig
4245,849,9,2026-05-03,18,Aanwezig
4246,850,3,2026-02-28,36,Te laat
4247,850,7,2026-04-10,36,Afwezig
4248,850,3,2026-03-04,36,Te laat
4249,850,7,2026-02-06,36,Afwezig
4250,850,6,2026-05-16,36,Te laat
4251,851,3,2026-05-17,4,Te laat
4252,851,3,2026-05-09,4,Te laat
4253,851,6,2026-06-16,4,Te laat
4254,851,7,2026-01-21,4,Afwezig
4255,851,2,2026-02-21,4,Te laat
4256,852,5,2026-01-11,22,Te laat
4257,852,3,2026-04-16,22,Afwezig
4258,852,5,2026-02-18,22,Te laat
4259,852,4,2026-06-30,22,Aanwezig
4260,852,5,2026-05-19,22,Aanwezig
4261,853,1,2026-02-05,12,Aanwezig
4262,853,6,2026-04-30,12,Aanwezig
4263,853,1,2026-05-21,12,Te laat
4264,853,10,2026-02-27,12,Afwezig
4265,853,2,2026-05-20,12,Afwezig
4266,854,4,2026-04-12,13,Te laat
4267,854,2,2026-04-17,13,Afwezig
4268,854,7,2026-05-16,13,Te laat
4269,854,4,2026-01-24,13,Te laat
4270,854,3,2026-06-28,13,Aanwezig
4271,855,2,2026-06-05,24,Te laat
4272,855,3,2026-06-10,24,Aanwezig
4273,855,6,2026-05-14,24,Afwezig
4274,855,5,2026-02-13,24,Afwezig
4275,855,3,2026-03-03,24,Te laat
4276,856,9,2026-06-24,40,Te laat
4277,856,5,2026-06-24,40,Aanwezig
4278,856,8,2026-01-29,40,Afwezig
4279,856,10,2026-01-16,40,Te laat
4280,856,7,2026-06-28,40,Aanwezig
4281,857,2,2026-03-26,12,Te laat
4282,857,1,2026-02-07,12,Aanwezig
4283,857,4,2026-01-29,12,Te laat
4284,857,5,2026-03-26,12,Aanwezig
4285,857,10,2026-03-01,12,Aanwezig
4286,858,1,2026-06-04,27,Te laat
4287,858,1,2026-06-29,27,Afwezig
4288,858,1,2026-02-06,27,Te laat
4289,858,6,2026-03-09,27,Afwezig
4290,858,9,2026-04-24,27,Te laat
4291,859,6,2026-01-13,24,Aanwezig
4292,859,10,2026-01-29,24,Afwezig
4293,859,5,2026-01-21,24,Aanwezig
4294,859,8,2026-05-02,24,Aanwezig
4295,859,7,2026-01-09,24,Afwezig
4296,860,6,2026-04-30,40,Aanwezig
4297,860,3,2026-01-13,40,Te laat
4298,860,6,2026-01-29,40,Te laat
4299,860,5,2026-04-27,40,Te laat
4300,860,8,2026-02-20,40,Afwezig
4301,861,1,2026-04-13,30,Afwezig
4302,861,10,2026-06-24,30,Te laat
4303,861,3,2026-02-22,30,Aanwezig
4304,861,7,2026-01-28,30,Aanwezig
4305,861,8,2026-06-22,30,Te laat
4306,862,2,2026-03-03,27,Te laat
4307,862,9,2026-01-30,27,Aanwezig
4308,862,9,2026-03-07,27,Aanwezig
4309,862,8,2026-01-18,27,Aanwezig
4310,862,2,2026-06-04,27,Aanwezig
4311,863,8,2026-04-30,2,Afwezig
4312,863,2,2026-02-26,2,Te laat
4313,863,6,2026-05-20,2,Afwezig
4314,863,4,2026-05-15,2,Te laat
4315,863,7,2026-02-07,2,Te laat
4316,864,2,2026-01-02,14,Afwezig
4317,864,10,2026-03-17,14,Aanwezig
4318,864,8,2026-04-25,14,Afwezig
4319,864,1,2026-03-25,14,Te laat
4320,864,9,2026-04-27,14,Te laat
4321,865,8,2026-01-04,21,Te laat
4322,865,6,2026-02-13,21,Afwezig
4323,865,2,2026-06-03,21,Afwezig
4324,865,10,2026-06-28,21,Afwezig
4325,865,8,2026-03-25,21,Aanwezig
4326,866,6,2026-05-04,20,Te laat
4327,866,5,2026-03-04,20,Te laat
4328,866,9,2026-02-01,20,Aanwezig
4329,866,8,2026-04-09,20,Aanwezig
4330,866,3,2026-04-14,20,Te laat
4331,867,9,2026-04-23,21,Te laat
4332,867,4,2026-01-06,21,Te laat
4333,867,8,2026-03-03,21,Te laat
4334,867,2,2026-03-22,21,Aanwezig
4335,867,3,2026-04-04,21,Aanwezig
4336,868,6,2026-03-12,14,Afwezig
4337,868,5,2026-02-24,14,Aanwezig
4338,868,1,2026-01-02,14,Aanwezig
4339,868,8,2026-01-31,14,Afwezig
4340,868,4,2026-04-24,14,Te laat
4341,869,7,2026-06-10,24,Afwezig
4342,869,3,2026-01-22,24,Aanwezig
4343,869,3,2026-01-17,24,Te laat
4344,869,2,2026-01-09,24,Afwezig
4345,869,1,2026-05-21,24,Aanwezig
4346,870,5,2026-02-08,5,Aanwezig
4347,870,7,2026-03-01,5,Afwezig
4348,870,5,2026-04-26,5,Afwezig
4349,870,3,2026-02-13,5,Te laat
4350,870,7,2026-01-13,5,Aanwezig
4351,871,7,2026-03-10,2,Aanwezig
4352,871,5,2026-01-19,2,Aanwezig
4353,871,1,2026-03-17,2,Afwezig
4354,871,1,2026-03-01,2,Afwezig
4355,871,5,2026-04-12,2,Afwezig
4356,872,1,2026-06-15,10,Aanwezig
4357,872,1,2026-01-30,10,Afwezig
4358,872,3,2026-04-25,10,Aanwezig
4359,872,4,2026-03-20,10,Aanwezig
4360,872,8,2026-03-06,10,Afwezig
4361,873,4,2026-03-18,38,Aanwezig
4362,873,8,2026-01-27,38,Aanwezig
4363,873,6,2026-01-29,38,Aanwezig
4364,873,8,2026-02-19,38,Aanwezig
4365,873,4,2026-04-16,38,Aanwezig
4366,874,9,2026-03-24,18,Afwezig
4367,874,6,2026-06-22,18,Afwezig
4368,874,5,2026-01-31,18,Te laat
4369,874,6,2026-04-28,18,Afwezig
4370,874,5,2026-03-15,18,Afwezig
4371,875,6,2026-05-13,4,Aanwezig
4372,875,9,2026-05-26,4,Afwezig
4373,875,6,2026-01-30,4,Afwezig
4374,875,6,2026-03-21,4,Afwezig
4375,875,3,2026-05-09,4,Afwezig
4376,876,7,2026-03-10,34,Te laat
4377,876,4,2026-03-04,34,Aanwezig
4378,876,8,2026-02-20,34,Afwezig
4379,876,4,2026-06-26,34,Afwezig
4380,876,9,2026-05-05,34,Afwezig
4381,877,1,2026-02-08,20,Afwezig
4382,877,1,2026-05-20,20,Afwezig
4383,877,7,2026-02-24,20,Afwezig
4384,877,7,2026-01-01,20,Afwezig
4385,877,1,2026-01-19,20,Aanwezig
4386,878,3,2026-03-17,39,Te laat
4387,878,8,2026-02-24,39,Te laat
4388,878,2,2026-05-20,39,Aanwezig
4389,878,7,2026-01-26,39,Te laat
4390,878,6,2026-02-21,39,Te laat
4391,879,3,2026-03-04,8,Afwezig
4392,879,4,2026-04-30,8,Aanwezig
4393,879,8,2026-06-05,8,Aanwezig
4394,879,2,2026-05-30,8,Afwezig
4395,879,8,2026-05-11,8,Aanwezig
4396,880,9,2026-06-22,5,Te laat
4397,880,5,2026-06-25,5,Aanwezig
4398,880,10,2026-05-24,5,Aanwezig
4399,880,5,2026-04-02,5,Te laat
4400,880,4,2026-04-18,5,Afwezig
4401,881,9,2026-06-01,13,Te laat
4402,881,2,2026-05-25,13,Te laat
4403,881,9,2026-01-21,13,Afwezig
4404,881,7,2026-03-02,13,Te laat
4405,881,1,2026-02-01,13,Aanwezig
4406,882,10,2026-06-12,25,Afwezig
4407,882,2,2026-03-23,25,Aanwezig
4408,882,10,2026-02-13,25,Te laat
4409,882,6,2026-05-29,25,Afwezig
4410,882,10,2026-01-17,25,Afwezig
4411,883,10,2026-04-21,36,Afwezig
4412,883,2,2026-06-26,36,Aanwezig
4413,883,10,2026-04-07,36,Te laat
4414,883,10,2026-01-22,36,Te laat
4415,883,8,2026-02-13,36,Aanwezig
4416,884,6,2026-02-13,18,Te laat
4417,884,8,2026-04-09,18,Aanwezig
4418,884,1,2026-03-24,18,Te laat
4419,884,3,2026-06-24,18,Afwezig
4420,884,1,2026-06-03,18,Te laat
4421,885,4,2026-05-04,3,Afwezig
4422,885,10,2026-02-01,3,Afwezig
4423,885,10,2026-03-01,3,Aanwezig
4424,885,9,2026-06-29,3,Aanwezig
4425,885,6,2026-05-27,3,Aanwezig
4426,886,1,2026-05-01,33,Aanwezig
4427,886,10,2026-05-10,33,Te laat
4428,886,3,2026-02-15,33,Aanwezig
4429,886,9,2026-04-29,33,Te laat
4430,886,6,2026-02-18,33,Afwezig
4431,887,6,2026-03-16,14,Aanwezig
4432,887,9,2026-06-14,14,Te laat
4433,887,4,2026-04-02,14,Aanwezig
4434,887,6,2026-04-28,14,Aanwezig
4435,887,10,2026-05-07,14,Afwezig
4436,888,2,2026-02-02,16,Aanwezig
4437,888,10,2026-02-17,16,Afwezig
4438,888,4,2026-01-23,16,Aanwezig
4439,888,4,2026-04-07,16,Aanwezig
4440,888,10,2026-02-16,16,Aanwezig
4441,889,10,2026-01-01,10,Afwezig
4442,889,5,2026-06-24,10,Te laat
4443,889,1,2026-03-14,10,Aanwezig
4444,889,8,2026-05-11,10,Afwezig
4445,889,1,2026-02-10,10,Afwezig
4446,890,3,2026-04-07,9,Afwezig
4447,890,2,2026-06-12,9,Aanwezig
4448,890,1,2026-05-23,9,Te laat
4449,890,7,2026-05-09,9,Te laat
4450,890,2,2026-03-16,9,Aanwezig
4451,891,5,2026-02-17,17,Te laat
4452,891,7,2026-05-14,17,Te laat
4453,891,8,2026-02-17,17,Te laat
4454,891,6,2026-06-09,17,Te laat
4455,891,3,2026-03-16,17,Afwezig
4456,892,2,2026-01-19,39,Te laat
4457,892,1,2026-02-15,39,Aanwezig
4458,892,8,2026-04-09,39,Te laat
4459,892,3,2026-02-13,39,Afwezig
4460,892,3,2026-04-25,39,Te laat
4461,893,9,2026-04-08,36,Afwezig
4462,893,10,2026-04-05,36,Te laat
4463,893,10,2026-05-27,36,Aanwezig
4464,893,8,2026-01-01,36,Aanwezig
4465,893,10,2026-02-24,36,Aanwezig
4466,894,5,2026-04-28,26,Aanwezig
4467,894,10,2026-03-05,26,Aanwezig
4468,894,3,2026-01-18,26,Aanwezig
4469,894,7,2026-03-04,26,Aanwezig
4470,894,3,2026-03-01,26,Te laat
4471,895,9,2026-05-18,9,Te laat
4472,895,3,2026-04-04,9,Te laat
4473,895,3,2026-06-03,9,Te laat
4474,895,3,2026-03-27,9,Te laat
4475,895,7,2026-06-06,9,Te laat
4476,896,6,2026-01-06,4,Aanwezig
4477,896,7,2026-03-31,4,Te laat
4478,896,1,2026-03-27,4,Aanwezig
4479,896,1,2026-02-09,4,Afwezig
4480,896,6,2026-02-10,4,Afwezig
4481,897,8,2026-02-17,9,Te laat
4482,897,9,2026-05-25,9,Te laat
4483,897,7,2026-03-26,9,Afwezig
4484,897,4,2026-02-01,9,Afwezig
4485,897,10,2026-02-03,9,Afwezig
4486,898,4,2026-02-13,4,Aanwezig
4487,898,6,2026-06-24,4,Te laat
4488,898,6,2026-06-16,4,Aanwezig
4489,898,4,2026-05-20,4,Afwezig
4490,898,5,2026-02-19,4,Aanwezig
